h_id,hotel_name,dateAdded,dateUpdated,Price per night($),no.of.reserved rooms,totalAmount
5925,Best Western Plus Sikeston,2016-03-31T03:49:47Z,2018-03-17T18:13:10Z,0.73,3,2.19
5926,Bogue Inlet Motel,2015-11-06T11:39:35Z,2018-03-17T18:12:03Z,0.73,4,2.92
5927,Bogue Inlet Motel,2015-11-06T11:39:35Z,2018-03-17T18:12:03Z,0.72,2,1.44
5928,Super 8 Alton,2016-11-06T21:59:41Z,2018-03-17T05:04:06Z,0.68,6,4.08
5929,Super 8 Alton,2016-11-06T21:59:41Z,2018-03-17T05:04:06Z,0.67,3,2.01
5930,Super 8 Alton,2016-11-06T21:59:41Z,2018-03-17T05:04:06Z,0.67,4,2.68
5931,Super 8 Alton,2016-11-06T21:59:41Z,2018-03-17T05:04:06Z,0.68,4,2.72
5932,Super 8 Alton,2016-11-06T21:59:41Z,2018-03-17T05:04:06Z,0.68,4,2.72
5933,Super 8 Alton,2016-11-06T21:59:41Z,2018-03-17T05:04:06Z,0.68,4,2.72
5934,Super 8 Alton,2016-11-06T21:59:41Z,2018-03-17T05:04:06Z,0.68,4,2.72
5935,Courtyard San Antonio SeaWorld®/Lackland,2015-10-23T03:03:43Z,2018-03-16T16:01:37Z,0.68,6,4.08
5936,NYLO Plano at Legacy,2017-02-21T18:00:34Z,2018-03-14T18:24:02Z,0.68,2,1.36
5937,NYLO Plano at Legacy,2017-02-21T18:00:34Z,2018-03-14T18:24:02Z,0.68,2,1.36
5938,NYLO Plano at Legacy,2017-02-21T18:00:34Z,2018-03-14T18:24:02Z,0.68,2,1.36
5939,NYLO Plano at Legacy,2017-02-21T18:00:34Z,2018-03-14T18:24:02Z,0.68,2,1.36
5940,NYLO Plano at Legacy,2017-02-21T18:00:34Z,2018-03-14T18:24:02Z,0.7,2,1.4
5941,NYLO Plano at Legacy,2017-02-21T18:00:34Z,2018-03-14T18:24:02Z,0.7,2,1.4
5942,Holiday Inn Express Windsor Sonoma Wine Country,2016-11-14T01:19:40Z,2018-03-12T15:18:22Z,0.69,3,2.07
5943,Holiday Inn Express Windsor Sonoma Wine Country,2016-11-14T01:19:40Z,2018-03-12T15:18:22Z,0.69,1,0.69
5944,Bardessono,2016-04-01T07:02:26Z,2018-03-12T15:18:06Z,0.69,2,1.38
5945,Bardessono,2016-04-01T07:02:26Z,2018-03-12T15:18:06Z,0.69,4,2.76
5946,Bardessono,2016-04-01T07:02:26Z,2018-03-12T15:18:06Z,0.68,4,2.72
5947,Bardessono,2016-04-01T07:02:26Z,2018-03-12T15:18:06Z,0.68,4,2.72
5948,Bardessono,2016-04-01T07:02:26Z,2018-03-12T15:18:06Z,0.68,2,1.36
5949,Bardessono,2016-04-01T07:02:26Z,2018-03-12T15:18:06Z,0.68,4,2.72
5950,Holiday Inn Express & Suites Los Angeles Downtown West,2017-02-16T21:57:25Z,2018-03-12T11:32:37Z,6.04,4,24.16
5951,Holiday Inn Express & Suites Los Angeles Downtown West,2017-02-16T21:57:25Z,2018-03-12T11:32:37Z,5.92,2,11.84
5952,Holiday Inn Express & Suites Los Angeles Downtown West,2017-02-16T21:57:25Z,2018-03-12T11:32:37Z,5.96,2,11.92
5953,Super 8 Dubois,2016-05-24T05:51:11Z,2018-03-12T09:08:45Z,5.83,4,23.32
5954,Comfort Inn Suites,2015-11-06T12:00:25Z,2018-03-12T09:08:37Z,5.88,3,17.64
5955,Comfort Inn Suites,2015-11-06T12:00:25Z,2018-03-12T09:08:37Z,5.88,3,17.64
5956,Carter Iva,2016-02-16T04:51:17Z,2018-03-12T09:08:36Z,5.79,2,11.58
5957,Comfort Inn Suites,2016-03-23T04:14:07Z,2018-03-12T09:08:06Z,5.71,3,17.13
5958,Comfort Inn Suites,2016-03-23T04:14:07Z,2018-03-12T09:08:06Z,5.96,2,11.92
5959,Comfort Inn Suites,2016-03-23T04:14:07Z,2018-03-12T09:08:06Z,6,2,12
5960,Rodeway Inn,2017-07-23T03:39:38Z,2018-03-12T09:08:02Z,6.04,2,12.08
5961,Days Inn Gillette,2016-10-30T21:14:37Z,2018-03-12T09:07:54Z,6.04,4,24.16
5962,Days Inn Gillette,2016-10-30T21:14:37Z,2018-03-12T09:07:54Z,5.88,4,23.52
5963,Days Inn Gillette,2016-10-30T21:14:37Z,2018-03-12T09:07:54Z,6.04,3,18.12
5964,Days Inn Gillette,2016-10-30T21:14:37Z,2018-03-12T09:07:54Z,5.88,3,17.64
5965,Days Inn Gillette,2016-10-30T21:14:37Z,2018-03-12T09:07:54Z,5.88,2,11.76
5966,Days Inn Gillette,2016-10-30T21:14:37Z,2018-03-12T09:07:54Z,5.88,2,11.76
5967,Days Inn Gillette,2016-10-30T21:14:37Z,2018-03-12T09:07:54Z,5.88,3,17.64
5968,Days Inn Gillette,2016-10-30T21:14:37Z,2018-03-12T09:07:54Z,5.96,2,11.92
5969,Best Western Of Walterboro,2016-05-20T01:56:34Z,2018-03-12T09:07:33Z,5.96,3,17.88
5970,Best Western Of Walterboro,2016-05-20T01:56:34Z,2018-03-12T09:07:33Z,6,2,12
5971,Best Western Of Walterboro,2016-05-20T01:56:34Z,2018-03-12T09:07:33Z,6.04,2,12.08
5972,Best Western Of Walterboro,2016-05-20T01:56:34Z,2018-03-12T09:07:33Z,5.96,3,17.88
5973,Best Western Of Walterboro,2016-05-20T01:56:34Z,2018-03-12T09:07:33Z,5.96,2,11.92
5974,Best Western Of Walterboro,2016-05-20T01:56:34Z,2018-03-12T09:07:33Z,5.96,7,41.72
5975,Best Western Of Walterboro,2016-05-20T01:56:34Z,2018-03-12T09:07:33Z,6.08,3,18.24
5976,Best Western Of Walterboro,2016-05-20T01:56:34Z,2018-03-12T09:07:33Z,23.83,3,71.49
5977,Best Western Of Walterboro,2016-05-20T01:56:34Z,2018-03-12T09:07:33Z,23.75,3,71.25
5978,Best Western Of Walterboro,2016-05-20T01:56:34Z,2018-03-12T09:07:33Z,23.5,4,94
5979,Crossland Economy Studios Spartanburg - Asheville Hwy.,2016-03-23T04:13:58Z,2018-03-12T09:07:27Z,23.33,4,93.32
5980,Hartsville Motel,2016-05-07T23:31:56Z,2018-03-12T09:07:10Z,23.17,4,92.68
5981,Courtyard by Marriott Clemson,2016-03-23T04:14:25Z,2018-03-12T09:07:03Z,22.92,4,91.68
5982,Sleep Inn,2016-10-18T03:45:05Z,2018-03-12T09:06:59Z,22.92,4,91.68
5983,Sleep Inn,2016-10-18T03:45:05Z,2018-03-12T09:06:59Z,24.25,4,97
5984,Hampton Inn Suites Orangeburg,2016-03-07T13:04:02Z,2018-03-12T09:06:59Z,24.08,2,48.16
5985,Sleep Inn,2016-10-18T03:45:05Z,2018-03-12T09:06:59Z,24.83,6,148.98
5986,Hampton Inn Suites Orangeburg,2016-03-07T13:04:02Z,2018-03-12T09:06:59Z,25.83,2,51.66
5987,Hampton Inn Suites Orangeburg,2016-03-07T13:04:02Z,2018-03-12T09:06:59Z,26.25,2,52.5
5988,Best Western Inn,2015-11-06T12:21:21Z,2018-03-12T09:06:36Z,27.92,2,55.84
5989,Best Western Inn,2015-11-06T12:21:21Z,2018-03-12T09:06:36Z,27.58,4,110.32
5990,Great View Motel,2016-03-23T04:09:21Z,2018-03-12T09:06:28Z,27.33,4,109.32
5991,Great View Motel,2016-03-23T04:09:21Z,2018-03-12T09:06:28Z,27,2,54
5992,Otsego Motel,2015-09-28T23:06:14Z,2018-03-12T09:06:26Z,26.67,5,133.35
5993,Best Western Dunkirk Fredonia Inn,2016-03-23T04:10:15Z,2018-03-12T09:06:22Z,26.75,2,53.5
5994,Best Western Dunkirk Fredonia Inn,2016-03-23T04:10:15Z,2018-03-12T09:06:22Z,26.58,4,106.32
5995,Best Western Dunkirk Fredonia Inn,2016-03-23T04:10:15Z,2018-03-12T09:06:22Z,26.75,3,80.25
5996,Best Western Dunkirk Fredonia Inn,2016-03-23T04:10:15Z,2018-03-12T09:06:22Z,26.25,2,52.5
5997,Best Western Dunkirk Fredonia Inn,2016-03-23T04:10:15Z,2018-03-12T09:06:22Z,26.42,1,26.42
5998,Best Western Dunkirk Fredonia Inn,2016-03-23T04:10:15Z,2018-03-12T09:06:22Z,27.33,3,81.99
5999,Rodeway Inn,2016-03-23T04:10:07Z,2018-03-12T09:05:45Z,27.5,4,110
6000,Best Western Blackwell Inn,2016-04-02T17:52:16Z,2018-03-12T09:05:36Z,27.92,4,111.68
6001,Longhorn Motel,2016-03-23T04:28:00Z,2018-03-12T09:05:32Z,28,4,112
6002,Quality Inn,2016-03-23T04:28:20Z,2018-03-12T09:05:23Z,27.83,2,55.66
6003,Quality Inn,2016-03-23T04:28:20Z,2018-03-12T09:05:23Z,27.33,3,81.99
6004,Hurd La Rinconada Gallery Guest Homes,2016-03-23T04:04:01Z,2018-03-12T09:03:58Z,27.33,4,109.32
6005,Lifts West Condominium Hotel,2016-07-18T19:17:54Z,2018-03-12T09:03:41Z,27.25,3,81.75
6006,Lifts West Condominium Hotel,2016-07-18T19:17:54Z,2018-03-12T09:03:41Z,27.08,3,81.24
6007,Sunshine Motel,2016-06-22T19:05:56Z,2018-03-12T08:58:08Z,26.83,3,80.49
6008,Hiway House Motel,2016-03-27T14:40:50Z,2018-03-12T08:53:07Z,26.83,3,80.49
6009,Hiway House Motel,2016-03-27T14:40:50Z,2018-03-12T08:53:07Z,27,3,81
6010,Best Western Executive Inn,2016-07-18T18:59:42Z,2018-03-12T08:50:46Z,27.42,4,109.68
6011,Best Western Executive Inn,2016-07-18T18:59:42Z,2018-03-12T08:50:46Z,27.42,4,109.68
6012,Candlewood Suites Ft. Lauderdale Airport/Cruise,2016-10-14T14:58:55Z,2018-03-12T07:25:57Z,26.33,4,105.32
6013,Candlewood Suites Ft. Lauderdale Airport/Cruise,2016-10-14T14:58:55Z,2018-03-12T07:25:57Z,26.25,4,105
6014,Candlewood Suites Ft. Lauderdale Airport/Cruise,2016-10-14T14:58:55Z,2018-03-12T07:25:57Z,26.58,4,106.32
6015,Candlewood Suites Ft. Lauderdale Airport/Cruise,2016-10-14T14:58:55Z,2018-03-12T07:25:57Z,26.92,4,107.68
6016,Candlewood Suites Ft. Lauderdale Airport/Cruise,2016-10-14T14:58:55Z,2018-03-12T07:25:57Z,27.42,6,164.52
6017,Candlewood Suites Ft. Lauderdale Airport/Cruise,2016-10-14T14:58:55Z,2018-03-12T07:25:57Z,26.83,4,107.32
6018,Candlewood Suites Ft. Lauderdale Airport/Cruise,2016-10-14T14:58:55Z,2018-03-12T07:25:57Z,27.25,4,109
6019,Candlewood Suites Ft. Lauderdale Airport/Cruise,2016-10-14T14:58:55Z,2018-03-12T07:25:57Z,27.33,4,109.32
6020,Element Harrison - Newark,2015-12-01T15:36:18Z,2018-03-12T07:25:53Z,27,2,54
6021,Element Harrison - Newark,2015-12-01T15:36:18Z,2018-03-12T07:25:53Z,27.5,2,55
6022,Element Harrison - Newark,2015-12-01T15:36:18Z,2018-03-12T07:25:53Z,27.75,2,55.5
6023,Best Western Ambassador Inn & Suites,2016-11-14T14:51:19Z,2018-03-12T01:25:26Z,28,2,56
6024,Best Western Ambassador Inn & Suites,2016-11-14T14:51:19Z,2018-03-12T01:25:26Z,28.5,3,85.5
6025,Best Western Ambassador Inn & Suites,2016-11-14T14:51:19Z,2018-03-12T01:25:26Z,28.58,3,85.74
6026,Best Western Ambassador Inn & Suites,2016-11-14T14:51:19Z,2018-03-12T01:25:26Z,28.67,4,114.68
6027,Best Western Ambassador Inn & Suites,2016-11-14T14:51:19Z,2018-03-12T01:25:26Z,28.83,4,115.32
6028,Best Western Ambassador Inn & Suites,2016-11-14T14:51:19Z,2018-03-12T01:25:26Z,28.83,2,57.66
6029,Best Western Ambassador Inn & Suites,2016-11-14T14:51:19Z,2018-03-12T01:25:26Z,28.08,3,84.24
6030,Best Western Ambassador Inn & Suites,2016-11-14T14:51:19Z,2018-03-12T01:25:26Z,28.58,3,85.74
6031,Best Western Ambassador Inn & Suites,2016-11-14T14:51:19Z,2018-03-12T01:25:26Z,28.5,3,85.5
6032,Best Western Ambassador Inn & Suites,2016-11-14T14:51:19Z,2018-03-12T01:25:26Z,28.75,3,86.25
6033,Best Western Ambassador Inn & Suites,2016-11-14T14:51:19Z,2018-03-12T01:25:26Z,29.17,3,87.51
6034,Motel 6,2016-11-14T01:16:10Z,2018-03-12T01:25:09Z,29,3,87
6035,Best Western Central Inn,2016-11-03T22:08:58Z,2018-03-12T01:24:56Z,28.5,3,85.5
6036,Best Western Central Inn,2016-11-03T22:08:58Z,2018-03-12T01:24:56Z,28.33,4,113.32
6037,Best Western Central Inn,2016-11-03T22:08:58Z,2018-03-12T01:24:56Z,28.33,4,113.32
6038,Best Western Central Inn,2016-11-03T22:08:58Z,2018-03-12T01:24:56Z,28.25,4,113
6039,Best Western Central Inn,2016-11-03T22:08:58Z,2018-03-12T01:24:56Z,28.33,4,113.32
6040,Best Western Central Inn,2016-11-03T22:08:58Z,2018-03-12T01:24:56Z,28.33,2,56.66
6041,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,28.33,4,113.32
6042,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,28.33,3,84.99
6043,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,28.33,3,84.99
6044,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,28.33,3,84.99
6045,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,28.17,3,84.51
6046,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,28.58,4,114.32
6047,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,28.5,6,171
6048,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,29,2,58
6049,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,28.42,2,56.84
6050,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,28.83,2,57.66
6051,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,28.33,3,84.99
6052,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,28.33,3,84.99
6053,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,28.33,6,169.98
6054,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,28.33,3,84.99
6055,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,28.42,2,56.84
6056,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,13.67,2,27.34
6057,Best Western Premier The Central Hotel & Conference Center,2016-05-31T08:28:51Z,2018-03-12T01:24:42Z,13.63,2,27.26
6058,Best Western Old Mill Inn,2016-08-03T22:17:57Z,2018-03-12T01:22:16Z,13.92,2,27.84
6059,Best Western Old Mill Inn,2016-08-03T22:17:57Z,2018-03-12T01:22:16Z,14.25,4,57
6060,Best Western Old Mill Inn,2016-08-03T22:17:57Z,2018-03-12T01:22:16Z,13.88,3,41.64
6061,Best Western Old Mill Inn,2016-08-03T22:17:57Z,2018-03-12T01:22:16Z,13.92,2,27.84
6062,Best Western Old Mill Inn,2016-08-03T22:17:57Z,2018-03-12T01:22:16Z,14.04,3,42.12
6063,Bricktown Hotel & Convention Center,2016-12-13T03:44:22Z,2018-03-12T01:21:11Z,15.92,3,47.76
6064,Bricktown Hotel & Convention Center,2016-12-13T03:44:22Z,2018-03-12T01:21:11Z,16.04,3,48.12
6065,Bricktown Hotel & Convention Center,2016-12-13T03:44:22Z,2018-03-12T01:21:11Z,16,2,32
6066,Residence Inn Omaha Downtown/Old Market Area,2016-03-23T04:28:27Z,2018-03-12T00:50:46Z,16.33,3,48.99
6067,Residence Inn Omaha Downtown/Old Market Area,2016-03-23T04:28:27Z,2018-03-12T00:50:46Z,17.08,4,68.32
6068,Residence Inn Omaha Downtown/Old Market Area,2016-03-23T04:28:27Z,2018-03-12T00:50:46Z,17,6,102
6069,Residence Inn Omaha Downtown/Old Market Area,2016-03-23T04:28:27Z,2018-03-12T00:50:46Z,16.58,2,33.16
6070,Residence Inn Omaha Downtown/Old Market Area,2016-03-23T04:28:27Z,2018-03-12T00:50:46Z,17.08,2,34.16
6071,Residence Inn Omaha Downtown/Old Market Area,2016-03-23T04:28:27Z,2018-03-12T00:50:46Z,17.04,3,51.12
6072,Hampton Inn Omaha Midtown-Aksarben Area,2016-03-23T04:28:30Z,2018-03-12T00:50:35Z,17.33,3,51.99
6073,Hampton Inn Omaha Midtown-Aksarben Area,2016-03-23T04:28:30Z,2018-03-12T00:50:35Z,18.21,3,54.63
6074,Schooner Creek Resort,2016-02-26T13:59:52Z,2018-03-12T00:50:16Z,18.04,3,54.12
6075,Econo Lodge,2016-03-23T04:05:13Z,2018-03-12T00:48:42Z,18.08,2,36.16
6076,Tropicana Motel,2015-10-19T08:03:24Z,2018-03-12T00:46:09Z,18.08,4,72.32
6077,Tropicana Motel,2015-10-19T08:03:24Z,2018-03-12T00:46:09Z,17.92,2,35.84
6078,Best Western Lake Okeechobee,2016-05-16T22:55:15Z,2018-03-12T00:46:08Z,17.13,2,34.26
6079,Best Western Lake Okeechobee,2016-05-16T22:55:15Z,2018-03-12T00:46:08Z,16.13,4,64.52
6080,Hampton Inn Suites Lake Mary At Colonial Townpark,2016-07-18T19:20:31Z,2018-03-12T00:46:03Z,14.5,1,14.5
6081,Hampton Inn Suites Lake Mary At Colonial Townpark,2016-07-18T19:20:31Z,2018-03-12T00:46:03Z,14.08,2,28.16
6082,Hampton Inn Suites Lake Mary At Colonial Townpark,2016-07-18T19:20:31Z,2018-03-12T00:46:03Z,16.04,2,32.08
6083,Hampton Inn Suites Lake Mary At Colonial Townpark,2016-07-18T19:20:31Z,2018-03-12T00:46:03Z,16.33,2,32.66
6084,Hampton Inn Suites Lake Mary At Colonial Townpark,2016-07-18T19:20:31Z,2018-03-12T00:46:03Z,15.29,2,30.58
6085,Hampton Inn Suites Lake Mary At Colonial Townpark,2016-07-18T19:20:31Z,2018-03-12T00:46:03Z,13.79,2,27.58
6086,Hotel Evernia,2015-10-19T07:51:03Z,2018-03-12T00:45:35Z,12.98,2,25.96
6087,Hotel Evernia,2015-10-19T07:51:03Z,2018-03-12T00:45:35Z,13.21,2,26.42
6088,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,14.17,2,28.34
6089,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,14.92,6,89.52
6090,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,15.21,3,45.63
6091,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,15.29,5,76.45
6092,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,14.67,3,44.01
6093,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,13.92,5,69.6
6094,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,14.71,4,58.84
6095,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,15.38,2,30.76
6096,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,15.92,2,31.84
6097,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,15.96,3,47.88
6098,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,15.29,3,45.87
6099,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,15.04,3,45.12
6100,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,15.21,3,45.63
6101,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,15.83,3,47.49
6102,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,15.5,3,46.5
6103,Hampton Inn Suites Fort Myers-Colonial Blvd.,2016-09-15T19:35:34Z,2018-03-12T00:44:13Z,15.13,2,30.26
6104,Suburban Extended Stay,2018-01-18T18:44:05Z,2018-03-12T00:44:06Z,15.13,3,45.39
6105,Pousada Suites,2016-05-31T13:37:50Z,2018-03-12T00:43:55Z,15.25,3,45.75
6106,Pousada Suites,2016-05-31T13:37:50Z,2018-03-12T00:43:55Z,15.5,3,46.5
6107,Holiday Inn Express Grove City (Outlet Center),2016-10-29T16:22:14Z,2018-03-11T21:07:02Z,15.5,3,46.5
6108,Best Western Country Inn,2016-11-08T08:30:00Z,2018-03-11T21:05:47Z,15.46,2,30.92
6109,Best Western Country Inn,2016-11-08T08:30:00Z,2018-03-11T21:05:47Z,15.5,3,46.5
6110,Best Western Country Inn,2016-11-08T08:30:00Z,2018-03-11T21:05:47Z,15.58,3,46.74
6111,Best Western Country Inn,2016-11-08T08:30:00Z,2018-03-11T21:05:47Z,15.5,5,77.5
6112,Best Western Country Inn,2016-11-08T08:30:00Z,2018-03-11T21:05:47Z,15.33,3,45.99
6113,Best Western Country Inn,2016-11-08T08:30:00Z,2018-03-11T21:05:47Z,14.04,3,42.12
6114,Hampton Inn & Suites Fremont,2016-08-09T11:25:09Z,2018-03-11T21:05:10Z,13.63,3,40.89
6115,Hampton Inn & Suites Fremont,2016-08-09T11:25:09Z,2018-03-11T21:05:10Z,13.71,4,54.84
6116,Hampton Inn & Suites Fremont,2016-08-09T11:25:09Z,2018-03-11T21:05:10Z,14.04,3,42.12
6117,Meadowlands Plaza Hotel,2016-10-27T21:54:44Z,2018-03-11T21:04:50Z,14.04,2,28.08
6118,Meadowlands Plaza Hotel,2016-10-27T21:54:44Z,2018-03-11T21:04:50Z,14.83,5,74.15
6119,Meadowlands Plaza Hotel,2016-10-27T21:54:44Z,2018-03-11T21:04:50Z,15.38,2,30.76
6120,Concord Suites,2016-04-03T12:08:12Z,2018-03-11T21:02:48Z,15.38,4,61.52
6121,Concord Suites,2016-04-03T12:08:12Z,2018-03-11T21:02:48Z,15.54,2,31.08
6122,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,15.17,2,30.34
6123,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,14.29,2,28.58
6124,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,14.08,2,28.16
6125,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,15.63,3,46.89
6126,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,16,2,32
6127,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,16.04,3,48.12
6128,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,16.04,2,32.08
6129,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,16.04,3,48.12
6130,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,16,3,48
6131,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,15.75,3,47.25
6132,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,15.38,3,46.14
6133,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,14.83,3,44.49
6134,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,14.63,4,58.52
6135,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,14.42,4,57.68
6136,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,8,3,24
6137,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,8,4,32
6138,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,8,4,32
6139,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,8,6,48
6140,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,7.91,3,23.73
6141,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,7.92,4,31.68
6142,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,7.92,3,23.76
6143,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,7.92,3,23.76
6144,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,7.92,4,31.68
6145,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,7.92,4,31.68
6146,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,8.01,2,16.02
6147,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,8.29,4,33.16
6148,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,8.08,3,24.24
6149,Inn by the Lake,2016-11-02T21:56:11Z,2018-03-11T21:02:42Z,8.08,3,24.24
6150,Best Western Plus Denton Inn & Suites,2015-11-07T13:08:48Z,2018-03-11T21:02:03Z,8.08,4,32.32
6151,Best Western Plus Denton Inn & Suites,2015-11-07T13:08:48Z,2018-03-11T21:02:03Z,8.19,4,32.76
6152,Best Western Plus Denton Inn & Suites,2015-11-07T13:08:48Z,2018-03-11T21:02:03Z,8.17,2,16.34
6153,Best Western Plus Denton Inn & Suites,2015-11-07T13:08:48Z,2018-03-11T21:02:03Z,8.08,2,16.16
6154,Oxford Suites Silverdale,2016-11-18T14:41:33Z,2018-03-11T20:32:44Z,8,2,16
6155,Oxford Suites Silverdale,2016-11-18T14:41:33Z,2018-03-11T20:32:44Z,8.13,2,16.26
6156,Courtyard Louisville Airport,2016-12-15T19:38:49Z,2018-03-11T20:31:12Z,8.17,2,16.34
6157,Palmeiras Beach Club at Grove Isle,2016-10-20T05:40:41Z,2018-03-11T11:57:36Z,8.08,4,32.32
6158,Courtyard Sunnyvale Mountain View,2016-07-20T20:54:31Z,2018-03-11T11:56:28Z,7.98,2,15.96
6159,Aloft Sarasota,2017-03-15T23:02:00Z,2018-03-11T11:53:28Z,8,2,16
6160,Aloft Sarasota,2017-03-15T23:02:00Z,2018-03-11T11:53:28Z,8,2,16
6161,"Brisas del Mar, Inn at the Beach",2016-08-12T16:52:37Z,2018-03-11T11:52:39Z,8,3,24
6162,"Brisas del Mar, Inn at the Beach",2016-08-12T16:52:37Z,2018-03-11T11:52:39Z,8,4,32
6163,"Brisas del Mar, Inn at the Beach",2016-08-12T16:52:37Z,2018-03-11T11:52:39Z,8,3,24
6164,"Brisas del Mar, Inn at the Beach",2016-08-12T16:52:37Z,2018-03-11T11:52:39Z,8,4,32
6165,"Brisas del Mar, Inn at the Beach",2016-08-12T16:52:37Z,2018-03-11T11:52:39Z,8,2,16
6166,"Brisas del Mar, Inn at the Beach",2016-08-12T16:52:37Z,2018-03-11T11:52:39Z,8.08,3,24.24
