h_id,accm_txn_complete_time
8827,5/22/2022
8828,5/23/2022
8829,5/24/2022
8830,5/25/2022
8831,5/26/2022
8832,5/27/2022
8833,5/28/2022
8834,5/29/2022
8835,5/30/2022
8836,5/31/2022
8837,06-01-22
8838,06-02-22
8839,06-03-22
8840,06-04-22
8841,06-05-22
8842,06-06-22
8843,06-07-22
8844,06-08-22
8845,06-09-22
8846,06-10-22
8847,06-11-22
8848,06-12-22
8849,6/13/2022
8850,6/14/2022
8851,5/15/2022
8852,5/16/2022
8853,5/17/2022
8854,5/18/2022
8855,5/19/2022
8856,5/20/2022
8857,5/21/2022
8858,5/22/2022
8859,5/23/2022
8860,5/24/2022
8861,5/25/2022
8862,5/26/2022
8863,5/27/2022
8864,5/28/2022
8865,5/29/2022
8866,5/30/2022
8867,5/31/2022
8868,06-01-22
8869,06-02-22
8870,06-03-22
8871,06-04-22
8872,06-05-22
8873,06-06-22
8874,06-07-22
8875,06-08-22
8876,06-09-22
8877,06-10-22
8878,06-11-22
8879,06-12-22
8880,6/13/2022
8881,6/14/2022
8882,5/15/2022
8883,5/16/2022
8884,5/17/2022
8885,5/18/2022
8886,5/19/2022
8887,5/20/2022
8888,5/21/2022
8889,5/22/2022
8890,5/23/2022
8891,5/24/2022
8892,5/25/2022
8893,5/26/2022
8894,5/27/2022
8895,5/28/2022
8896,5/29/2022
8897,5/30/2022
8898,5/31/2022
8899,06-01-22
8900,06-02-22
8901,06-03-22
8902,06-04-22
8903,06-05-22
8904,06-06-22
8905,06-07-22
8906,06-08-22
8907,06-09-22
8908,06-10-22
8909,06-11-22
8910,06-12-22
8911,6/13/2022
8912,6/14/2022
8913,5/15/2022
8914,5/16/2022
8915,5/17/2022
8916,5/18/2022
8917,5/19/2022
8918,5/20/2022
8919,5/21/2022
8920,5/22/2022
8921,5/23/2022
8922,5/24/2022
8923,5/25/2022
8924,5/26/2022
8925,5/27/2022
8926,5/28/2022
8927,5/29/2022
8928,5/30/2022
8929,5/31/2022
8930,06-01-22
8931,06-02-22
8932,06-03-22
8933,06-04-22
8934,06-05-22
8935,06-06-22
8936,06-07-22
8937,06-08-22
8938,06-09-22
8939,06-10-22
8940,06-11-22
8941,06-12-22
8942,6/13/2022
8943,6/14/2022
8944,5/15/2022
8945,5/16/2022
8946,5/17/2022
8947,5/18/2022
8948,5/19/2022
8949,5/20/2022
8950,5/21/2022
8951,5/22/2022
8952,5/23/2022
8953,5/24/2022
8954,5/25/2022
8955,5/26/2022
8956,5/27/2022
8957,5/28/2022
8958,5/29/2022
8959,5/30/2022
8960,5/31/2022
8961,06-01-22
8962,06-02-22
8963,06-03-22
8964,06-04-22
8965,06-05-22
8966,06-06-22
8967,06-07-22
8968,06-08-22
8969,06-09-22
8970,06-10-22
8971,06-11-22
8972,06-12-22
8973,6/13/2022
8974,6/14/2022
8975,5/15/2022
8976,5/16/2022
8977,5/17/2022
8978,5/18/2022
8979,5/19/2022
8980,5/20/2022
8981,5/21/2022
8982,5/22/2022
8983,5/23/2022
8984,5/24/2022
8985,5/25/2022
8986,5/26/2022
8987,5/27/2022
8988,5/28/2022
8989,5/29/2022
8990,5/30/2022
8991,5/31/2022
8992,06-01-22
8993,06-02-22
8994,06-03-22
8995,06-04-22
8996,06-05-22
8997,06-06-22
8998,06-07-22
8999,06-08-22
9000,06-09-22
9001,06-10-22
9002,06-11-22
9003,06-12-22
9004,6/13/2022
9005,6/14/2022
9006,5/14/2022
9007,5/15/2022
9008,5/16/2022
9009,5/17/2022
9010,5/18/2022
9011,5/19/2022
9012,5/20/2022
9013,5/21/2022
9014,5/22/2022
9015,5/23/2022
9016,5/24/2022
9017,5/25/2022
9018,5/26/2022
9019,5/27/2022
9020,5/28/2022
9021,5/29/2022
9022,5/30/2022
9023,5/31/2022
9024,06-01-22
9025,06-02-22
9026,06-03-22
9027,06-04-22
9028,06-05-22
9029,06-06-22
9030,06-07-22
9031,06-08-22
9032,06-09-22
9033,06-10-22
9034,06-11-22
9035,06-12-22
9036,6/13/2022
9037,6/14/2022
9038,5/15/2022
9039,5/16/2022
9040,5/17/2022
9041,5/18/2022
9042,5/19/2022
9043,5/20/2022
9044,5/21/2022
9045,5/22/2022
9046,5/23/2022
9047,5/24/2022
9048,5/25/2022
9049,5/26/2022
9050,5/27/2022
9051,5/28/2022
9052,5/29/2022
9053,5/30/2022
9054,5/31/2022
9055,06-01-22
9056,06-02-22
9057,06-03-22
9058,06-04-22
9059,06-05-22
9060,06-06-22
9061,06-07-22
9062,06-08-22
9063,06-09-22
9064,06-10-22
9065,06-11-22
9066,06-12-22
9067,6/13/2022
9068,6/14/2022
9069,5/15/2022
9070,5/16/2022
9071,5/17/2022
9072,5/18/2022
9073,5/19/2022
9074,5/20/2022
9075,5/21/2022
9076,5/22/2022
9077,5/23/2022
9078,5/24/2022
9079,5/25/2022
9080,5/26/2022
9081,5/27/2022
9082,5/28/2022
9083,5/29/2022
9084,5/30/2022
9085,5/31/2022
9086,06-01-22
9087,06-02-22
9088,06-03-22
9089,06-04-22
9090,06-05-22
9091,06-06-22
9092,06-07-22
9093,06-08-22
9094,06-09-22
9095,06-10-22
9096,06-11-22
9097,06-12-22
9098,6/13/2022
9099,6/14/2022
9100,5/15/2022
9101,5/16/2022
9102,5/17/2022
9103,5/18/2022
9104,5/19/2022
9105,5/20/2022
9106,5/21/2022
9107,5/22/2022
9108,5/23/2022
9109,5/24/2022
9110,5/25/2022
9111,5/26/2022
9112,5/27/2022
9113,5/28/2022
9114,5/29/2022
9115,5/30/2022
9116,5/31/2022
9117,06-01-22
9118,06-02-22
9119,06-03-22
9120,06-04-22
9121,06-05-22
9122,06-06-22
9123,06-07-22
9124,06-08-22
9125,06-09-22
9126,06-10-22
9127,06-11-22
9128,06-12-22
9129,6/13/2022
9130,6/14/2022
9131,5/15/2022
9132,5/16/2022
9133,5/17/2022
9134,5/18/2022
9135,5/19/2022
9136,5/20/2022
9137,5/21/2022
9138,5/22/2022
9139,5/23/2022
9140,5/24/2022
9141,5/25/2022
9142,5/26/2022
9143,5/27/2022
9144,5/28/2022
9145,5/29/2022
9146,5/30/2022
9147,5/31/2022
9148,06-01-22
9149,06-02-22
9150,06-03-22
9151,06-04-22
9152,06-05-22
9153,06-06-22
9154,06-07-22
9155,06-08-22
9156,06-09-22
9157,06-10-22
9158,06-11-22
9159,06-12-22
9160,6/13/2022
9161,6/14/2022
9162,5/15/2022
9163,5/16/2022
9164,5/17/2022
9165,5/18/2022
9166,5/19/2022
9167,5/20/2022
9168,5/21/2022
9169,5/22/2022
9170,5/23/2022
9171,5/24/2022
9172,5/25/2022
9173,5/26/2022
9174,5/27/2022
9175,5/28/2022
9176,5/29/2022
9177,5/30/2022
9178,5/31/2022
9179,06-01-22
9180,06-02-22
9181,06-03-22
9182,06-04-22
9183,06-05-22
9184,06-06-22
9185,06-07-22
9186,06-08-22
9187,06-09-22
9188,06-10-22
9189,06-11-22
9190,06-12-22
9191,6/13/2022
9192,6/14/2022
9193,5/14/2022
9194,5/15/2022
9195,5/16/2022
9196,5/17/2022
9197,5/18/2022
9198,5/19/2022
9199,5/20/2022
9200,5/21/2022
9201,5/22/2022
9202,5/23/2022
9203,5/24/2022
9204,5/25/2022
9205,5/26/2022
9206,5/27/2022
9207,5/28/2022
9208,5/29/2022
9209,5/30/2022
9210,5/31/2022
9211,06-01-22
9212,06-02-22
9213,06-03-22
9214,06-04-22
9215,06-05-22
9216,06-06-22
9217,06-07-22
9218,06-08-22
9219,06-09-22
9220,06-10-22
9221,06-11-22
9222,06-12-22
9223,6/13/2022
9224,6/14/2022
9225,5/15/2022
9226,5/16/2022
9227,5/17/2022
9228,5/18/2022
9229,5/19/2022
9230,5/20/2022
9231,5/21/2022
9232,5/22/2022
9233,5/23/2022
9234,5/24/2022
9235,5/25/2022
9236,5/26/2022
9237,5/27/2022
9238,5/28/2022
9239,5/29/2022
9240,5/30/2022
9241,5/31/2022
9242,06-01-22
9243,06-02-22
9244,06-03-22
9245,06-04-22
9246,06-05-22
9247,06-06-22
9248,06-07-22
9249,06-08-22
9250,06-09-22
9251,06-10-22
9252,06-11-22
9253,06-12-22
9254,6/13/2022
9255,6/14/2022
9256,5/15/2022
9257,5/16/2022
9258,5/17/2022
9259,5/18/2022
9260,5/19/2022
9261,5/20/2022
9262,5/21/2022
9263,5/22/2022
9264,5/23/2022
9265,5/24/2022
9266,5/25/2022
9267,5/26/2022
9268,5/27/2022
9269,5/28/2022
9270,5/29/2022
9271,5/30/2022
9272,5/31/2022
9273,06-01-22
9274,06-02-22
9275,06-03-22
9276,06-04-22
9277,06-05-22
9278,06-06-22
9279,06-07-22
9280,06-08-22
9281,06-09-22
9282,06-10-22
9283,06-11-22
9284,06-12-22
9285,6/13/2022
9286,6/14/2022
9287,5/15/2022
9288,5/16/2022
9289,5/17/2022
9290,5/18/2022
9291,5/19/2022
9292,5/20/2022
9293,5/21/2022
9294,5/22/2022
9295,5/23/2022
9296,5/24/2022
9297,5/25/2022
9298,5/26/2022
9299,5/27/2022
9300,5/28/2022
9301,5/29/2022
9302,5/30/2022
9303,5/31/2022
9304,06-01-22
9305,06-02-22
9306,06-03-22
9307,06-04-22
9308,06-05-22
9309,06-06-22
9310,06-07-22
9311,06-08-22
9312,06-09-22
9313,06-10-22
9314,06-11-22
9315,06-12-22
9316,6/13/2022
9317,6/14/2022
9318,5/15/2022
9319,5/16/2022
9320,5/17/2022
9321,5/18/2022
9322,5/19/2022
9323,5/20/2022
9324,5/21/2022
9325,5/22/2022
9326,5/23/2022
9327,5/24/2022
9328,5/25/2022
9329,5/26/2022
9330,5/27/2022
9331,5/28/2022
9332,5/29/2022
9333,5/30/2022
9334,5/31/2022
9335,06-01-22
9336,06-02-22
9337,06-03-22
9338,06-04-22
9339,06-05-22
9340,06-06-22
9341,06-07-22
9342,06-08-22
9343,06-09-22
9344,06-10-22
9345,06-11-22
9346,06-12-22
9347,6/13/2022
9348,6/14/2022
9349,5/15/2022
9350,5/16/2022
9351,5/17/2022
9352,5/18/2022
9353,5/19/2022
9354,5/20/2022
9355,5/21/2022
9356,5/22/2022
9357,5/23/2022
9358,5/24/2022
9359,5/25/2022
9360,5/26/2022
9361,5/27/2022
9362,5/28/2022
9363,5/29/2022
9364,5/30/2022
9365,5/31/2022
9366,06-01-22
9367,06-02-22
9368,06-03-22
9369,06-04-22
9370,06-05-22
9371,06-06-22
9372,06-07-22
9373,06-08-22
9374,06-09-22
9375,06-10-22
9376,06-11-22
9377,06-12-22
9378,6/13/2022
9379,6/14/2022
9380,5/14/2022
9381,5/15/2022
9382,5/16/2022
9383,5/17/2022
9384,5/18/2022
9385,5/19/2022
9386,5/20/2022
9387,5/21/2022
9388,5/22/2022
9389,5/23/2022
9390,5/24/2022
9391,5/25/2022
9392,5/26/2022
9393,5/27/2022
9394,5/28/2022
9395,5/29/2022
9396,5/30/2022
9397,5/31/2022
9398,06-01-22
9399,06-02-22
9400,06-03-22
9401,06-04-22
9402,06-05-22
9403,06-06-22
9404,06-07-22
9405,06-08-22
9406,06-09-22
9407,06-10-22
9408,06-11-22
9409,06-12-22
9410,6/13/2022
9411,6/14/2022
9412,5/15/2022
9413,5/16/2022
9414,5/17/2022
9415,5/18/2022
9416,5/19/2022
9417,5/20/2022
9418,5/21/2022
9419,5/22/2022
9420,5/23/2022
9421,5/24/2022
9422,5/25/2022
9423,5/26/2022
9424,5/27/2022
9425,5/28/2022
9426,5/29/2022
9427,5/30/2022
9428,5/31/2022
9429,06-01-22
9430,06-02-22
9431,06-03-22
9432,06-04-22
9433,06-05-22
9434,06-06-22
9435,06-07-22
9436,06-08-22
9437,06-09-22
9438,06-10-22
9439,06-11-22
9440,06-12-22
9441,6/13/2022
9442,6/14/2022
9443,5/15/2022
9444,5/16/2022
9445,5/17/2022
9446,5/18/2022
9447,5/19/2022
9448,5/20/2022
9449,5/21/2022
9450,5/22/2022
9451,5/23/2022
9452,5/24/2022
9453,5/25/2022
9454,5/26/2022
9455,5/27/2022
9456,5/28/2022
9457,5/29/2022
9458,5/30/2022
9459,5/31/2022
9460,06-01-22
9461,06-02-22
9462,06-03-22
9463,06-04-22
9464,06-05-22
9465,06-06-22
9466,06-07-22
9467,06-08-22
9468,06-09-22
9469,06-10-22
9470,06-11-22
9471,06-12-22
9472,6/13/2022
9473,6/14/2022
9474,5/15/2022
9475,5/16/2022
9476,5/17/2022
9477,5/18/2022
9478,5/19/2022
9479,5/20/2022
9480,5/21/2022
9481,5/22/2022
9482,5/23/2022
9483,5/24/2022
9484,5/25/2022
9485,5/26/2022
9486,5/27/2022
9487,5/28/2022
9488,5/29/2022
9489,5/30/2022
9490,5/31/2022
9491,06-01-22
9492,06-02-22
9493,06-03-22
9494,06-04-22
9495,06-05-22
9496,06-06-22
9497,06-07-22
9498,06-08-22
9499,06-09-22
9500,06-10-22
9501,06-11-22
9502,06-12-22
9503,6/13/2022
9504,6/14/2022
9505,5/15/2022
9506,5/16/2022
9507,5/17/2022
9508,5/18/2022
9509,5/19/2022
9510,5/20/2022
9511,5/21/2022
9512,5/22/2022
9513,5/23/2022
9514,5/24/2022
9515,5/25/2022
9516,5/26/2022
9517,5/27/2022
9518,5/28/2022
9519,5/29/2022
9520,5/30/2022
9521,5/31/2022
9522,06-01-22
9523,06-02-22
9524,06-03-22
9525,06-04-22
9526,06-05-22
9527,06-06-22
9528,06-07-22
9529,06-08-22
9530,06-09-22
9531,06-10-22
9532,06-11-22
9533,06-12-22
9534,6/13/2022
9535,6/14/2022
9536,5/15/2022
9537,5/16/2022
9538,5/17/2022
9539,5/18/2022
9540,5/19/2022
9541,5/20/2022
9542,5/21/2022
9543,5/22/2022
9544,5/23/2022
9545,5/24/2022
9546,5/25/2022
9547,5/26/2022
9548,5/27/2022
9549,5/28/2022
9550,5/29/2022
9551,5/30/2022
9552,5/31/2022
9553,06-01-22
9554,06-02-22
9555,06-03-22
9556,06-04-22
9557,06-05-22
9558,06-06-22
9559,06-07-22
9560,06-08-22
9561,06-09-22
9562,06-10-22
9563,06-11-22
9564,06-12-22
9565,6/13/2022
9566,6/14/2022
9567,5/14/2022
9568,5/15/2022
9569,5/16/2022
9570,5/17/2022
9571,5/18/2022
9572,5/19/2022
9573,5/20/2022
9574,5/21/2022
9575,5/22/2022
9576,5/23/2022
9577,5/24/2022
9578,5/25/2022
9579,5/26/2022
9580,5/27/2022
9581,5/28/2022
9582,5/29/2022
9583,5/30/2022
9584,5/31/2022
9585,06-01-22
9586,06-02-22
9587,06-03-22
9588,06-04-22
9589,06-05-22
9590,06-06-22
9591,06-07-22
9592,06-08-22
9593,06-09-22
9594,06-10-22
9595,06-11-22
9596,06-12-22
9597,6/13/2022
9598,6/14/2022
9599,5/15/2022
9600,5/16/2022
9601,5/17/2022
9602,5/18/2022
9603,5/19/2022
9604,5/20/2022
9605,5/21/2022
9606,5/22/2022
9607,5/23/2022
9608,5/24/2022
9609,5/25/2022
9610,5/26/2022
9611,5/27/2022
9612,5/28/2022
9613,5/29/2022
9614,5/30/2022
9615,5/31/2022
9616,06-01-22
9617,06-02-22
9618,06-03-22
9619,06-04-22
9620,06-05-22
9621,06-06-22
9622,06-07-22
9623,06-08-22
9624,06-09-22
9625,06-10-22
9626,06-11-22
9627,06-12-22
9628,6/13/2022
9629,6/14/2022
9630,5/15/2022
9631,5/16/2022
9632,5/17/2022
9633,5/18/2022
9634,5/19/2022
9635,5/20/2022
9636,5/21/2022
9637,5/22/2022
9638,5/23/2022
9639,5/24/2022
9640,5/25/2022
9641,5/26/2022
9642,5/27/2022
9643,5/28/2022
9644,5/29/2022
9645,5/30/2022
9646,5/31/2022
9647,06-01-22
9648,06-02-22
9649,06-03-22
9650,06-04-22
9651,06-05-22
9652,06-06-22
9653,06-07-22
9654,06-08-22
9655,06-09-22
9656,06-10-22
9657,06-11-22
9658,06-12-22
9659,6/13/2022
9660,6/14/2022
9661,5/15/2022
9662,5/16/2022
9663,5/17/2022
9664,5/18/2022
9665,5/19/2022
9666,5/20/2022
9667,5/21/2022
9668,5/22/2022
9669,5/23/2022
9670,5/24/2022
9671,5/25/2022
9672,5/26/2022
9673,5/27/2022
9674,5/28/2022
9675,5/29/2022
9676,5/30/2022
9677,5/31/2022
9678,06-01-22
9679,06-02-22
9680,06-03-22
9681,06-04-22
9682,06-05-22
9683,06-06-22
9684,06-07-22
9685,06-08-22
9686,06-09-22
9687,06-10-22
9688,06-11-22
9689,06-12-22
9690,6/13/2022
9691,6/14/2022
9692,5/15/2022
9693,5/16/2022
9694,5/17/2022
9695,5/18/2022
9696,5/19/2022
9697,5/20/2022
9698,5/21/2022
9699,5/22/2022
9700,5/23/2022
9701,5/24/2022
9702,5/25/2022
9703,5/26/2022
9704,5/27/2022
9705,5/28/2022
9706,5/29/2022
9707,5/30/2022
9708,5/31/2022
9709,06-01-22
9710,06-02-22
9711,06-03-22
9712,06-04-22
9713,06-05-22
9714,06-06-22
9715,06-07-22
9716,06-08-22
9717,06-09-22
9718,06-10-22
9719,06-11-22
9720,06-12-22
9721,6/13/2022
9722,6/14/2022
9723,5/15/2022
9724,5/16/2022
9725,5/17/2022
9726,5/18/2022
9727,5/19/2022
9728,5/20/2022
9729,5/21/2022
9730,5/22/2022
9731,5/23/2022
9732,5/24/2022
9733,5/25/2022
9734,5/26/2022
9735,5/27/2022
9736,5/28/2022
9737,5/29/2022
9738,5/30/2022
9739,5/31/2022
9740,06-01-22
9741,06-02-22
9742,06-03-22
9743,06-04-22
9744,06-05-22
9745,06-06-22
9746,06-07-22
9747,06-08-22
9748,06-09-22
9749,06-10-22
9750,06-11-22
9751,06-12-22
9752,6/13/2022
9753,6/14/2022
9754,5/14/2022
9755,5/15/2022
9756,5/16/2022
9757,5/17/2022
9758,5/18/2022
9759,5/19/2022
9760,5/20/2022
9761,5/21/2022
9762,5/22/2022
9763,5/23/2022
9764,5/24/2022
9765,5/25/2022
9766,5/26/2022
9767,5/27/2022
9768,5/28/2022
9769,5/29/2022
9770,5/30/2022
9771,5/31/2022
9772,06-01-22
9773,06-02-22
9774,06-03-22
9775,06-04-22
9776,06-05-22
9777,06-06-22
9778,06-07-22
9779,06-08-22
9780,06-09-22
9781,06-10-22
9782,06-11-22
9783,06-12-22
9784,6/13/2022
9785,6/14/2022
9786,5/15/2022
9787,5/16/2022
9788,5/17/2022
9789,5/18/2022
9790,5/19/2022
9791,5/20/2022
9792,5/21/2022
9793,5/22/2022
9794,5/23/2022
9795,5/24/2022
9796,5/25/2022
9797,5/26/2022
9798,5/27/2022
9799,5/28/2022
9800,5/29/2022
9801,5/30/2022
9802,5/31/2022
9803,06-01-22
9804,06-02-22
9805,06-03-22
9806,06-04-22
9807,06-05-22
9808,06-06-22
9809,06-07-22
9810,06-08-22
9811,06-09-22
9812,06-10-22
9813,06-11-22
9814,06-12-22
9815,6/13/2022
9816,6/14/2022
9817,5/15/2022
9818,5/16/2022
9819,5/17/2022
9820,5/18/2022
9821,5/19/2022
9822,5/20/2022
9823,5/21/2022
9824,5/22/2022
9825,5/23/2022
9826,5/24/2022
9827,5/25/2022
9828,5/26/2022
9829,5/27/2022
9830,5/28/2022
9831,5/29/2022
9832,5/30/2022
9833,5/31/2022
9834,06-01-22
9835,06-02-22
9836,06-03-22
9837,06-04-22
9838,06-05-22
9839,06-06-22
9840,06-07-22
9841,06-08-22
9842,06-09-22
9843,06-10-22
9844,06-11-22
9845,06-12-22
9846,6/13/2022
9847,6/14/2022
9848,5/15/2022
9849,5/16/2022
9850,5/17/2022
9851,5/18/2022
9852,5/19/2022
9853,5/20/2022
9854,5/21/2022
9855,5/22/2022
9856,5/23/2022
9857,5/24/2022
9858,5/25/2022
9859,5/26/2022
9860,5/27/2022
9861,5/28/2022
9862,5/29/2022
9863,5/30/2022
9864,5/31/2022
9865,06-01-22
9866,06-02-22
9867,06-03-22
9868,06-04-22
9869,06-05-22
9870,06-06-22
9871,06-07-22
9872,06-08-22
9873,06-09-22
9874,06-10-22
9875,06-11-22
9876,06-12-22
9877,6/13/2022
9878,6/14/2022
9879,5/15/2022
9880,5/16/2022
9881,5/17/2022
9882,5/18/2022
9883,5/19/2022
9884,5/20/2022
9885,5/21/2022
9886,5/22/2022
9887,5/23/2022
9888,5/24/2022
9889,5/25/2022
9890,5/26/2022
9891,5/27/2022
9892,5/28/2022
9893,5/29/2022
9894,5/30/2022
9895,5/31/2022
9896,06-01-22
9897,06-02-22
9898,06-03-22
9899,06-04-22
9900,06-05-22
9901,06-06-22
9902,06-07-22
9903,06-08-22
9904,06-09-22
9905,06-10-22
9906,06-11-22
9907,06-12-22
9908,6/13/2022
9909,6/14/2022
9910,5/15/2022
9911,5/16/2022
9912,5/17/2022
9913,5/18/2022
9914,5/19/2022
9915,5/20/2022
9916,5/21/2022
9917,5/22/2022
9918,5/23/2022
9919,5/24/2022
9920,5/25/2022
9921,5/26/2022
9922,5/27/2022
9923,5/28/2022
9924,5/29/2022
9925,5/30/2022
9926,5/31/2022
9927,06-01-22
9928,06-02-22
9929,06-03-22
9930,06-04-22
9931,06-05-22
9932,06-06-22
9933,06-07-22
9934,06-08-22
9935,06-09-22
9936,06-10-22
9937,06-11-22
9938,06-12-22
9939,6/13/2022
9940,6/14/2022
9941,5/14/2022
9942,5/15/2022
9943,5/16/2022
9944,5/17/2022
9945,5/18/2022
9946,5/19/2022
9947,5/20/2022
9948,5/21/2022
9949,5/22/2022
9950,5/23/2022
9951,5/24/2022
9952,5/25/2022
9953,5/26/2022
9954,5/27/2022
9955,5/28/2022
9956,5/29/2022
9957,5/30/2022
9958,5/31/2022
9959,06-01-22
9960,06-02-22
9961,06-03-22
9962,06-04-22
9963,06-05-22
9964,06-06-22
9965,06-07-22
9966,06-08-22
9967,06-09-22
9968,06-10-22
9969,06-11-22
9970,06-12-22
9971,6/13/2022
9972,6/14/2022
9973,5/15/2022
9974,5/16/2022
9975,5/17/2022
9976,5/18/2022
9977,5/19/2022
9978,5/20/2022
9979,5/21/2022
9980,5/22/2022
9981,5/23/2022
9982,5/24/2022
9983,5/25/2022
9984,5/26/2022
9985,5/27/2022
9986,5/28/2022
9987,5/29/2022
9988,5/30/2022
9989,5/31/2022
9990,06-01-22
9991,06-02-22
9992,06-03-22
9993,06-04-22
9994,06-05-22
9995,06-06-22
9996,06-07-22
9997,06-08-22
9998,06-09-22
9999,5/30/2022
10000,5/31/2022
